City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind,Country,Date
368,mossel bay,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
369,yangquan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
370,happy valley-goose bay,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
371,lospalos,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
372,malvan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
373,port saint john's,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
374,andergrove,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
375,lakatoro,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
376,east london,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
377,berezovyy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
378,palangkaraya,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
379,lubang,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
380,bulawayo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
381,puerto deseado,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
382,ruidoso,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
383,xai-xai,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
384,las khorey,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
385,contai,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
386,point pedro,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
387,gornyy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
388,olinda,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
389,cabo san lucas,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
390,selfoss,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
391,kuanda,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
392,dwarka,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
393,visby,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
394,puerto baquerizo moreno,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
395,el granada,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
396,dalian,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
397,tabou,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
398,kone,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
399,arar,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
400,bubaque,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
401,dajal,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
402,hamilton,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
403,manta,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
404,tara,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
405,pangody,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
406,mombetsu,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
407,souillac,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
408,mhamid,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
409,nadym,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
410,ibiruba,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
411,craig,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
412,santyoku,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
413,belgrade,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
414,tumayr,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
415,grand falls-windsor,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
416,utena,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
417,ranavav,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
418,black point,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
419,novopskov,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
420,jorpeland,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
421,porto novo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
422,mar del plata,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
423,kutahya,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
424,colchani,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
425,shakawe,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
426,vilyuchinsk,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
427,santa maria da vitoria,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
428,morondava,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
429,pangai,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
430,dunedin,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
431,bengkulu,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
432,el nido,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
433,erdenet,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
434,lhuentse,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
435,burang,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
436,portland,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
437,keningau,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
438,chengde,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
439,elko,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
440,kavieng,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
441,mweka,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
442,tolanaro,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
443,narrabri,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
444,shingu,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
445,leava,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
446,carbonear,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
447,igarka,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
448,argostolion,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
449,weno,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
450,nguigmi,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
451,saksaul'skiy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
452,gobabis,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
453,casino,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
454,khandyga,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
455,shache,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
456,winnemucca,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
457,arenapolis,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
458,uman,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
459,tipasa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
460,anahuac,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
461,tiquipaya,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
462,arti,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
463,la foa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
464,fonte boa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
465,raipur,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
466,pandan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
467,urangan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
468,dubbo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
469,semnan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
470,chiredzi,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
471,nar'yan-mar,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
472,kuloy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
473,paramonga,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
474,palenque,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
475,stephenville,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
476,gazojak,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
477,tomatlan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
478,muroto-misakicho,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
479,kotabumi,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
480,hasaki,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
481,nolinsk,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
482,remire-montjoly,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
483,morro agudo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
484,hansot,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
485,langsa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
486,conceicao da barra,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
487,karasburg,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
488,kolokani,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
489,figuig (centre),47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
490,ko samui,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
491,kaitong,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
492,ulsteinvik,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
493,xinpu,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
494,juneau,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
495,el porvenir,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
496,vadso,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
497,kingston,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
498,bargara,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
499,queenstown,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
500,loa janan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
501,cassilandia,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
502,island harbour,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
503,sesheke,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
504,peniche,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
505,villa gesell,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
506,limulunga,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
507,manjo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
508,vingt cinq,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
509,sao joao batista,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
510,salalah,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
511,bowen,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
512,khilok,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
513,calp,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
514,praia da vitoria,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
515,assab,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
516,belle fourche,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
517,mae chai,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
518,le port,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
519,barnstaple,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
520,kismayo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
521,zangguy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
522,dul'durga,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
523,nambucca heads,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
524,wakkanai,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
525,kanye,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
526,mancio lima,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
527,abu al matamir,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
528,saint-girons,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
529,albertina,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
530,afaahiti,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
531,coyhaique,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
532,phan rang-thap cham,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
533,mermoz boabab,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
534,sahaspur,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
535,asasa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
536,gebeit,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
537,westport,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
538,mecca,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
539,guilmaro,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
540,nanao,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
541,holualoa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
542,puerto gaitan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
543,siocon,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
544,cockburn town,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
545,ulaangom,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
546,luang namtha,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
547,mogoditshane,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
548,sola,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
549,alotau,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
550,wynyard,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
551,kerikeri,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
552,vila velha,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
553,stourport-on-severn,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
554,pokhara,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
555,salym,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
556,laojunmiao,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
557,dubna,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
558,greenville,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
559,nejo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
560,koping,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
561,minna,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
562,luena,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
563,fannuj,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
564,wotje,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
565,thabazimbi,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
566,inirida,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
567,blagoveshchenka,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
568,ouro preto do oeste,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
569,porto murtinho,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
570,awjilah,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
571,shangri-la,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
572,achinsk,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
573,xilin hot,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
574,saldanha,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
575,we,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
576,darovskoy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
577,flekkefjord,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
578,masindi,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
579,aral,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
580,takeo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
581,altay,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
582,salatiga,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
583,ciudad satelite,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
584,kyshtovka,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
585,vetluzhskiy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
586,karratha,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
587,namtsy,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
588,lamarque,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
589,miarinarivo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
590,mildura,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
591,puerto armuelles,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
592,shevchenko,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
593,hihifo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
594,kristiansund,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
595,lagoa,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
596,tadine,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
597,ceeldheer,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
598,tvoroyri,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
599,santa ana de yacuma,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
600,antofagasta,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
601,pitomaca,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
602,mandal,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
603,plastun,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
604,ponte nova,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
605,moyale,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
606,port hedland,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
607,sabzevar,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
608,woodstock,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
609,venadillo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
610,tonj,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
611,umm kaddadah,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
612,magadan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
613,mujiayingzi,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
614,coyuca de catalan,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
615,mpanda,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
616,san sebastian de la gomera,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
617,merizo village,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
618,port douglas,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
619,maceio,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
620,cumaribo,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
621,hanzhong,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
622,olivenza,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
623,vilhena,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
624,crane,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
625,christchurch,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
626,oualidia,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
627,puerto quijarro,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
628,suifenhe,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
629,malyye derbety,47.9547,44.6808,78.91,43,0,4.09,RU,1690427592
